indicador;nivel_territorial;abertura_territorial;var_de_abertura1;categoria_de_abertura1;var_de_abertura2;categoria_de_abertura2;maio;junho;maio_para_junho;julho;junho_para_julho;agosto;julho_para_agosto;setembro;agosto_para_setembro;outubro;setembro_para_outubro;novembro;outubro_para_novembro
Distribuição das pessoas responsáveis pelo domicílio (%);Grande Região;Sudeste;Nível de instrução;Fundamental completo ao médio incompleto;Recebimento de auxílio emergencial ou seguro desemprego ou BPC ou Programa Bolsa Família;Total;16,96017071;16,80662213;-;16,56387807;-;16,48357444;-;16,51102592;-;16,51528276;-;16,44862048;-
Distribuição das pessoas responsáveis pelo domicílio (%);Grande Região;Sudeste;Nível de instrução;Fundamental completo ao médio incompleto;Recebimento de auxílio emergencial ou seguro desemprego ou BPC ou Programa Bolsa Família;Alguém recebe auxílio emergencial ou seguro desemprego ou BPC ou Programa Bolsa Família;20,74844884;20,4541277;Aumento;20,50168771;Aumento;20,38360554;Estável;20,49833065;Estável;20,75834714;Queda;20,49493638;Queda
Distribuição das pessoas responsáveis pelo domicílio (%);Grande Região;Sudeste;Nível de instrução;Fundamental completo ao médio incompleto;Recebimento de auxílio emergencial ou seguro desemprego ou BPC ou Programa Bolsa Família;Ninguém recebe auxílio emergencial ou seguro desemprego ou BPC ou Programa Bolsa Família;14,90742365;14,42729589;Queda;13,84110619;Queda;13,81824562;Estável;13,81268911;Estável;13,78906521;Aumento;13,95678496;Aumento
Distribuição das pessoas responsáveis pelo domicílio (%);Grande Região;Sudeste;Nível de instrução;Médio completo ao superior incompleto;Recebimento de auxílio emergencial ou seguro desemprego ou BPC ou Programa Bolsa Família;Total;34,87395064;34,9768111;-;35,18073302;-;35,10583169;-;34,93848423;-;35,08574401;-;35,30402769;-
Distribuição das pessoas responsáveis pelo domicílio (%);Grande Região;Sudeste;Nível de instrução;Médio completo ao superior incompleto;Recebimento de auxílio emergencial ou seguro desemprego ou BPC ou Programa Bolsa Família;Alguém recebe auxílio emergencial ou seguro desemprego ou BPC ou Programa Bolsa Família;35,92117375;36,37158728;Aumento;36,65538799;Aumento;37,11041569;Estável;36,88181891;Estável;36,66309785;Queda;36,55807359;Queda
Distribuição das pessoas responsáveis pelo domicílio (%);Grande Região;Sudeste;Nível de instrução;Médio completo ao superior incompleto;Recebimento de auxílio emergencial ou seguro desemprego ou BPC ou Programa Bolsa Família;Ninguém recebe auxílio emergencial ou seguro desemprego ou BPC ou Programa Bolsa Família;34,30649385;34,06697629;Queda;34,16109279;Queda;33,73587454;Estável;33,62336742;Estável;34,07227606;Aumento;34,53175084;Aumento
Distribuição das pessoas responsáveis pelo domicílio (%);Grande Região;Sudeste;Nível de instrução;Superior completo ou pós-graduação;Recebimento de auxílio emergencial ou seguro desemprego ou BPC ou Programa Bolsa Família;Total;21,74089351;21,40207407;-;21,53972311;-;21,81695811;-;21,87751615;-;21,87059422;-;21,80381015;-
Distribuição das pessoas responsáveis pelo domicílio (%);Grande Região;Sudeste;Nível de instrução;Superior completo ou pós-graduação;Recebimento de auxílio emergencial ou seguro desemprego ou BPC ou Programa Bolsa Família;Alguém recebe auxílio emergencial ou seguro desemprego ou BPC ou Programa Bolsa Família;8,965100071;9,14909496;Aumento;9,336913373;Aumento;9,078919196;Estável;8,935530423;Estável;8,718643906;Queda;8,673459144;Queda
Distribuição das pessoas responsáveis pelo domicílio (%);Grande Região;Sudeste;Nível de instrução;Superior completo ou pós-graduação;Recebimento de auxílio emergencial ou seguro desemprego ou BPC ou Programa Bolsa Família;Ninguém recebe auxílio emergencial ou seguro desemprego ou BPC ou Programa Bolsa Família;28,66368835;29,39488833;Queda;29,9772735;Estável;30,52228923;Aumento;30,63577237;Estável;30,3208732;Aumento;29,88985086;Estável
CV - Distribuição das pessoas responsáveis pelo domicílio (%);Grande Região;Sudeste;Nível de instrução;Total;Recebimento de auxílio emergencial ou seguro desemprego ou BPC ou Programa Bolsa Família;Total;0;0;-;0;-;0;-;0;-;0;-;0;-
CV - Distribuição das pessoas responsáveis pelo domicílio (%);Grande Região;Sudeste;Nível de instrução;Total;Recebimento de auxílio emergencial ou seguro desemprego ou BPC ou Programa Bolsa Família;Alguém recebe auxílio emergencial ou seguro desemprego ou BPC ou Programa Bolsa Família;0;0;-;0;-;0;-;0;-;0;-;0;-
CV - Distribuição das pessoas responsáveis pelo domicílio (%);Grande Região;Sudeste;Nível de instrução;Total;Recebimento de auxílio emergencial ou seguro desemprego ou BPC ou Programa Bolsa Família;Ninguém recebe auxílio emergencial ou seguro desemprego ou BPC ou Programa Bolsa Família;0;0;-;0;-;0;-;0;-;0;-;0;-
CV - Distribuição das pessoas responsáveis pelo domicílio (%);Grande Região;Sudeste;Nível de instrução;Sem instrução ao fundamental incompleto;Recebimento de auxílio emergencial ou seguro desemprego ou BPC ou Programa Bolsa Família;Total;1,399208505;1,318719777;-;1,328483493;-;1,330155222;-;1,330137008;-;1,359931073;-;1,348163021;-
CV - Distribuição das pessoas responsáveis pelo domicílio (%);Grande Região;Sudeste;Nível de instrução;Sem instrução ao fundamental incompleto;Recebimento de auxílio emergencial ou seguro desemprego ou BPC ou Programa Bolsa Família;Alguém recebe auxílio emergencial ou seguro desemprego ou BPC ou Programa Bolsa Família;1,629453831;1,468793792;-;1,491828673;-;1,479351699;-;1,466122862;-;1,51625789;-;1,566557351;-
CV - Distribuição das pessoas responsáveis pelo domicílio (%);Grande Região;Sudeste;Nível de instrução;Sem instrução ao fundamental incompleto;Recebimento de auxílio emergencial ou seguro desemprego ou BPC ou Programa Bolsa Família;Ninguém recebe auxílio emergencial ou seguro desemprego ou BPC ou Programa Bolsa Família;1,830743234;1,80273822;-;1,831981943;-;1,824268097;-;1,843704235;-;1,869516004;-;1,817599912;-
CV - Distribuição das pessoas responsáveis pelo domicílio (%);Grande Região;Sudeste;Nível de instrução;Fundamental completo ao médio incompleto;Recebimento de auxílio emergencial ou seguro desemprego ou BPC ou Programa Bolsa Família;Total;1,707789895;1,633030352;-;1,622814616;-;1,647734681;-;1,64171829;-;1,709020628;-;1,686883049;-
CV - Distribuição das pessoas responsáveis pelo domicílio (%);Grande Região;Sudeste;Nível de instrução;Fundamental completo ao médio incompleto;Recebimento de auxílio emergencial ou seguro desemprego ou BPC ou Programa Bolsa Família;Alguém recebe auxílio emergencial ou seguro desemprego ou BPC ou Programa Bolsa Família;2,279505736;2,095449358;-;2,031489701;-;2,081096046;-;2,127985997;-;2,206944197;-;2,284499333;-
CV - Distribuição das pessoas responsáveis pelo domicílio (%);Grande Região;Sudeste;Nível de instrução;Fundamental completo ao médio incompleto;Recebimento de auxílio emergencial ou seguro desemprego ou BPC ou Programa Bolsa Família;Ninguém recebe auxílio emergencial ou seguro desemprego ou BPC ou Programa Bolsa Família;2,208723812;2,163183854;-;2,286324149;-;2,372159221;-;2,377910991;-;2,44812376;-;2,363714535;-
CV - Distribuição das pessoas responsáveis pelo domicílio (%);Grande Região;Sudeste;Nível de instrução;Médio completo ao superior incompleto;Recebimento de auxílio emergencial ou seguro desemprego ou BPC ou Programa Bolsa Família;Total;1,035994532;1,006563412;-;1,044423118;-;1,072511212;-;1,059526272;-;1,047702707;-;1,069129258;-
CV - Distribuição das pessoas responsáveis pelo domicílio (%);Grande Região;Sudeste;Nível de instrução;Médio completo ao superior incompleto;Recebimento de auxílio emergencial ou seguro desemprego ou BPC ou Programa Bolsa Família;Alguém recebe auxílio emergencial ou seguro desemprego ou BPC ou Programa Bolsa Família;1,672734497;1,510634326;-;1,557346609;-;1,573818437;-;1,497692108;-;1,560572132;-;1,669968264;-
CV - Distribuição das pessoas responsáveis pelo domicílio (%);Grande Região;Sudeste;Nível de instrução;Médio completo ao superior incompleto;Recebimento de auxílio emergencial ou seguro desemprego ou BPC ou Programa Bolsa Família;Ninguém recebe auxílio emergencial ou seguro desemprego ou BPC ou Programa Bolsa Família;1,246807375;1,279450407;-;1,328176872;-;1,360631999;-;1,385973968;-;1,345793923;-;1,351619784;-
CV - Distribuição das pessoas responsáveis pelo domicílio (%);Grande Região;Sudeste;Nível de instrução;Superior completo ou pós-graduação;Recebimento de auxílio emergencial ou seguro desemprego ou BPC ou Programa Bolsa Família;Total;2,204208799;2,273584073;-;2,300747818;-;2,337706623;-;2,315223828;-;2,317665105;-;2,321909891;-
CV - Distribuição das pessoas responsáveis pelo domicílio (%);Grande Região;Sudeste;Nível de instrução;Superior completo ou pós-graduação;Recebimento de auxílio emergencial ou seguro desemprego ou BPC ou Programa Bolsa Família;Alguém recebe auxílio emergencial ou seguro desemprego ou BPC ou Programa Bolsa Família;4,007131582;3,898903209;-;3,717160416;-;3,92335398;-;3,776051416;-;3,877785039;-;4,021468027;-
CV - Distribuição das pessoas responsáveis pelo domicílio (%);Grande Região;Sudeste;Nível de instrução;Superior completo ou pós-graduação;Recebimento de auxílio emergencial ou seguro desemprego ou BPC ou Programa Bolsa Família;Ninguém recebe auxílio emergencial ou seguro desemprego ou BPC ou Programa Bolsa Família;2,089730389;2,094204897;-;2,120794291;-;2,133047946;-;2,150146301;-;2,223521602;-;2,212716547;-
Pessoas desocupadas residindo em domicílios onde (mil pessoas);Grande Região;Sudeste;Recebimento de auxílio emergencial;Total;-;-;4673,025483;5553,665966;Aumento;5850,258749;Aumento;6032,500153;Aumento;6185,339891;Estável;6287,204058;Estável;6334,137474;Estável
Pessoas desocupadas residindo em domicílios onde (mil pessoas);Grande Região;Sudeste;Recebimento de auxílio emergencial;Alguém recebe auxílio emergencial;-;-;2311,424188;3100,417673;Aumento;3522,096938;Aumento;3780,388937;Aumento;3959,627142;Aumento;3904,942723;Estável;3814,475785;Estável
Pessoas desocupadas residindo em domicílios onde (mil pessoas);Grande Região;Sudeste;Recebimento de auxílio emergencial;Ninguém recebe auxílio emergencial;-;-;2361,601294;2453,248293;Estável;2328,161811;Estável;2252,111215;Estável;2225,712748;Estável;2382,261335;Aumento;2519,661689;Aumento
CV - Pessoas desocupadas residindo em domicílios onde (%);Grande Região;Sudeste;Recebimento de auxílio emergencial;Total;-;-;2,449010822;2,261364688;-;1,96745933;-;2,054760051;-;2,061249479;-;2,036295391;-;1,927321341;-
CV - Pessoas desocupadas residindo em domicílios onde (%);Grande Região;Sudeste;Recebimento de auxílio emergencial;Alguém recebe auxílio emergencial;-;-;3,581201993;2,961415032;-;2,603598868;-;2,524327199;-;2,556038799;-;2,660806273;-;2,513663802;-
CV - Pessoas desocupadas residindo em domicílios onde (%);Grande Região;Sudeste;Recebimento de auxílio emergencial;Ninguém recebe auxílio emergencial;-;-;3,401233805;3,42540947;-;3,246758289;-;3,413622293;-;3,319804055;-;3,312261844;-;3,176212857;-
Distribuição das pessoas desocupadas residindo em domicílios onde (%);Grande Região;Sudeste;Recebimento de auxílio emergencial;Total;-;-;100;100;Estável;100;Estável;100;Estável;100;Estável;100;Aumento;100;Estável
Distribuição das pessoas desocupadas residindo em domicílios onde (%);Grande Região;Sudeste;Recebimento de auxílio emergencial;Alguém recebe auxílio emergencial;-;-;49,46311971;55,82650617;Aumento;60,2041224;Aumento;62,66703426;Aumento;64,01632267;Estável;62,10936827;Queda;60,2209188;Queda
Distribuição das pessoas desocupadas residindo em domicílios onde (%);Grande Região;Sudeste;Recebimento de auxílio emergencial;Ninguém recebe auxílio emergencial;-;-;50,53688029;44,17349383;Queda;39,7958776;Queda;37,33296574;Queda;35,98367733;Estável;37,89063173;Aumento;39,7790812;Aumento
CV - Distribuição das pessoas desocupadas residindo em domicílios onde (%);Grande Região;Sudeste;Recebimento de auxílio emergencial;Total;-;-;0;0;-;0;-;0;-;0;-;0;-;0;-
CV - Distribuição das pessoas desocupadas residindo em domicílios onde (%);Grande Região;Sudeste;Recebimento de auxílio emergencial;Alguém recebe auxílio emergencial;-;-;2,515297866;1,982129497;-;1,706437869;-;1,566964094;-;1,480501864;-;1,63982562;-;1,646390916;-
CV - Distribuição das pessoas desocupadas residindo em domicílios onde (%);Grande Região;Sudeste;Recebimento de auxílio emergencial;Ninguém recebe auxílio emergencial;-;-;2,461855158;2,505017262;-;2,581538606;-;2,630302486;-;2,6338688;-;2,687960815;-;2,492445041;-
Pessoas desocupadas residindo em domicílios onde (mil pessoas);Grande Região;Sudeste;Recebimento de seguro desemprego;Total;-;-;4673,025483;5553,665966;Aumento;5850,258749;Aumento;6032,500153;Aumento;6185,339891;Estável;6287,204058;Estável;6334,137474;Estável
Pessoas desocupadas residindo em domicílios onde (mil pessoas);Grande Região;Sudeste;Recebimento de seguro desemprego;Alguém recebe seguro desemprego;-;-;322,0069864;413,7469394;Aumento;473,4371684;Estável;419,5277378;Queda;454,4151357;Estável;375,4822503;Queda;301,3673053;Queda
Pessoas desocupadas residindo em domicílios onde (mil pessoas);Grande Região;Sudeste;Recebimento de seguro desemprego;Ninguém recebe seguro desemprego;-;-;4351,018496;5139,919026;Aumento;5376,821581;Aumento;5612,972415;Aumento;5730,924755;Estável;5911,721808;Aumento;6032,770168;Estável
CV - Pessoas desocupadas residindo em domicílios onde (%);Grande Região;Sudeste;Recebimento de seguro desemprego;Total;-;-;2,449010822;2,261364688;-;1,96745933;-;2,054760051;-;2,061249479;-;2,036295391;-;1,927321341;-
CV - Pessoas desocupadas residindo em domicílios onde (%);Grande Região;Sudeste;Recebimento de seguro desemprego;Alguém recebe seguro desemprego;-;-;9,135825731;9,650275314;-;7,411594763;-;7,615501613;-;7,670423817;-;11,27356696;-;9,481720876;-
CV - Pessoas desocupadas residindo em domicílios onde (%);Grande Região;Sudeste;Recebimento de seguro desemprego;Ninguém recebe seguro desemprego;-;-;2,545317664;2,255692907;-;2,028016137;-;2,128074392;-;2,108606781;-;2,023380794;-;1,972454899;-
Distribuição das pessoas desocupadas residindo em domicílios onde (%);Grande Região;Sudeste;Recebimento de seguro desemprego;Total;-;-;100;100;Estável;100;Estável;100;Estável;100;Estável;100;Aumento;100;Estável
Distribuição das pessoas desocupadas residindo em domicílios onde (%);Grande Região;Sudeste;Recebimento de seguro desemprego;Alguém recebe seguro desemprego;-;-;6,890760335;7,449978841;Estável;8,092585109;Estável;6,954458801;Queda;7,346647779;Estável;5,972165796;Queda;4,757827038;Queda
Distribuição das pessoas desocupadas residindo em domicílios onde (%);Grande Região;Sudeste;Recebimento de seguro desemprego;Ninguém recebe seguro desemprego;-;-;93,10923966;92,55002116;Estável;91,90741489;Estável;93,0455412;Aumento;92,65335222;Estável;94,0278342;Aumento;95,24217296;Aumento
CV - Distribuição das pessoas desocupadas residindo em domicílios onde (%);Grande Região;Sudeste;Recebimento de seguro desemprego;Total;-;-;0;0;-;0;-;0;-;0;-;0;-;0;-
CV - Distribuição das pessoas desocupadas residindo em domicílios onde (%);Grande Região;Sudeste;Recebimento de seguro desemprego;Alguém recebe seguro desemprego;-;-;8,841891221;9,009020825;-;7,03236706;-;7,338373177;-;7,272128967;-;10,71578564;-;9,243565987;-
CV - Distribuição das pessoas desocupadas residindo em domicílios onde (%);Grande Região;Sudeste;Recebimento de seguro desemprego;Ninguém recebe seguro desemprego;-;-;0,654364202;0,725197182;-;0,61921042;-;0,548488549;-;0,576619937;-;0,680611747;-;0,461762755;-
Pessoas desocupadas residindo em domicílios onde (mil pessoas);Grande Região;Sudeste;Recebimento de Bolsa Família;Total;-;-;4673,025483;5553,665966;Aumento;5850,258749;Aumento;6032,500153;Aumento;6185,339891;Estável;6287,204058;Estável;6334,137474;Estável
Pessoas desocupadas residindo em domicílios onde (mil pessoas);Grande Região;Sudeste;Recebimento de Bolsa Família;Alguém recebe Bolsa Família;-;-;443,7193576;368,4489146;Queda;336,3524906;Estável;321,9925409;Estável;320,8328402;Estável;383,4539189;Aumento;445,4834857;Aumento
Pessoas desocupadas residindo em domicílios onde (mil pessoas);Grande Região;Sudeste;Recebimento de Bolsa Família;Ninguém recebe Bolsa Família;-;-;4229,306125;5185,217051;Aumento;5513,906259;Aumento;5710,507612;Aumento;5864,50705;Estável;5903,750139;Estável;5888,653988;Estável
